"ueln" "ncapa_fenotipica" "n_dilucion_capa_feno" "sexo" "nclase_3_imbreding" "n_lustro" "vcabeza_entreojos"
"724015160328684" 1 1 2 1 3 0
"724015160328736" 1 1 2 1 3 1
"724015160328781" 1 1 1 1 3 0
"724015160328844" 4 1 2 1 3 1
"724015160328845" 4 1 2 1 3 1
"724015160328846" 4 1 2 1 3 0
"724015160328858" 2 1 1 1 3 1
"724015160328906" 1 1 1 1 3 1
"724015160328990" 1 1 1 1 3 1
"724015160329031" 4 1 1 1 3 1
"724015160329039" 4 1 2 1 3 1
"724015160329042" 3 1 2 1 3 1
"724015160329053" 1 1 1 1 3 1
"724015160329062" 1 1 2 1 3 1
"724015160329063" 3 1 2 1 3 1
"724015160329085" 4 1 2 1 3 0
"724015160329121" 4 1 2 1 3 0
"724015160329127" 1 1 2 1 3 0
"724015160329129" 4 1 2 1 3 0
"724015160329136" 1 1 1 1 3 1
"724015160329138" 1 1 2 1 3 1
"724015160329139" 2 1 2 2 3 0
"724015160329145" 4 1 2 1 3 0
"724015160329146" 4 1 1 1 3 0
"724015160329154" 4 1 1 1 3 0
"724015160329168" 4 1 1 1 3 1
"724015160329172" 3 1 2 1 3 1
"724015160329173" 4 1 2 1 3 0
"724015160329205" 1 1 2 1 3 0
"724015160329219" 1 2 2 1 3 0
"724015160329247" 1 1 1 1 3 0
"724015160329369" 4 1 1 1 3 0
"724015160329371" 4 1 2 1 3 1
"724015160329439" 1 1 2 1 3 1
"724015160329490" 4 1 2 1 3 1
"724015160329559" 4 1 1 1 3 1
"724015160329632" 4 1 1 1 3 0
"724015160329745" 1 2 2 2 3 1
"724015160329746" 1 1 2 2 3 1
"724015160329747" 1 1 2 2 3 1
"724015160329753" 4 1 2 1 3 1
"724015160330030" 3 1 1 1 3 1
"724015160330092" 4 1 2 1 3 1
"724015160330096" 3 1 1 2 3 1
"724015160330165" 4 1 2 1 3 1
"724015160330312" 1 1 2 2 3 1
"724015160330334" 1 1 2 1 3 0
"724015160330405" 1 1 2 1 3 1
"724015160330436" 1 1 1 1 3 0
"724015160330609" 1 1 2 1 3 1
"724015160330740" 1 1 2 1 3 1
"724015160330900" 3 1 2 1 3 1
"724015160331031" 3 1 2 1 3 0
"724015160331051" 4 1 2 1 3 1
"724015160331143" 3 1 2 1 3 0
"724015160331178" 4 1 2 1 3 0
"724015160331451" 3 1 1 3 3 0
"724015160331674" 1 1 2 1 3 0
"724015160332103" 4 1 2 1 3 0
"724015160332142" 2 1 2 1 3 1
"724015160332158" 2 1 2 1 3 0
"724015160332389" 1 1 2 1 3 0
"724015160332523" 4 1 1 3 3 1
"724015160332758" 1 1 1 1 3 1
"724015160332910" 4 1 2 1 3 1
"724015160333073" 4 1 2 1 3 1
"724015160333494" 4 1 2 1 3 1
"724015160333983" 4 1 2 1 3 0
"724015160334029" 3 1 2 1 3 0
"724015160334197" 4 1 2 1 3 1
"724015160334207" 3 1 2 1 3 0
"724015160334545" 4 1 2 1 3 1
"724015160334695" 1 1 2 1 3 1
"724015160334741" 4 1 2 1 3 1
"724015160334766" 4 1 2 1 3 1
"724015160335144" 1 1 2 1 3 0
"724015160335632" 4 1 2 1 3 1
"724015160335843" 3 1 2 1 3 0
"724015160335887" 1 1 2 1 3 1
"724015160336702" 2 1 1 1 3 1
"724015160336779" 4 1 2 1 3 0
"724015160336845" 1 1 1 1 3 0
"724015160336863" 1 1 1 1 3 0
"724015160336864" 2 1 1 1 3 1
"724015160336875" 1 1 2 1 3 1
"724015160337238" 3 1 1 1 3 1
"724015160337256" 4 1 1 1 3 1
"724015160337319" 1 1 2 1 3 1
"724015160337498" 3 1 2 1 3 0
"724015160338312" 1 1 2 1 3 1
"724015160338523" 4 1 2 1 3 1
"724015160339275" 1 1 2 1 3 1
"724015160339509" 1 1 2 1 3 1
"724015160339512" 1 1 2 1 3 1
"724015160339528" 1 1 2 1 3 1
"724015160339538" 1 1 2 1 3 1
"724015160341420" 4 1 2 1 3 0
"724015160341726" 4 1 2 1 3 0
"724015160341808" 4 1 2 1 3 1
"724015160341851" 3 1 1 2 3 1
"724015160342108" 2 1 2 1 3 1
"724015160342117" 1 1 2 1 3 1
"724015160342135" 1 1 2 2 3 0
"724015160342277" 2 1 1 1 3 0
"724015160342789" 4 1 2 1 3 0
"724015160342868" 1 1 2 1 3 1
"724015160343511" 1 1 2 1 3 1
"724015160343821" 2 1 1 1 3 1
"724015160344295" 1 1 1 1 3 0
"724015160344589" 4 1 1 1 3 0
"724015160344813" 4 1 2 1 3 0
"724015160344965" 2 1 1 1 3 0
"724015160345071" 3 1 1 2 3 0
"724015160345490" 4 1 2 1 3 0
"724015160345650" 4 1 1 1 3 1
"724015160346413" 2 1 2 1 3 1
"724015160346664" 3 1 1 3 3 1
"724015160346921" 4 1 2 1 3 1
"724015160347169" 4 1 1 1 3 1
"724015160348276" 1 1 2 1 3 1
"724015160348945" 1 1 1 1 3 1
"724015160349841" 4 1 1 1 3 1
"724015160349850" 1 1 1 2 3 1
"724015160350958" 1 1 2 1 3 1
"724015160351111" 2 1 2 1 3 0
"724015160351112" 1 1 2 1 3 0
"724015160351114" 1 1 2 1 3 0
"724015160351120" 1 1 2 1 3 1
"724015160351343" 2 1 2 1 3 0
"724015160351366" 4 1 1 2 3 1
"724015160351504" 4 1 2 1 3 0
"724015160351696" 2 1 2 2 3 0
"724015160351880" 3 1 2 1 3 0
"724015160351882" 4 1 2 1 3 0
"724015160352692" 4 1 2 1 3 1
"724015160353398" 4 1 2 1 3 1
"724015160354770" 4 1 2 1 3 0
"724015160355028" 3 1 2 1 3 0
"724015160357677" 1 1 2 1 3 0
"724015160359249" 1 1 2 1 3 1
"724015160360741" 1 1 2 1 3 1
"724015160362189" 1 1 1 1 3 0
"724015160362596" 3 1 2 1 3 0
"724015160366250" 3 1 2 1 3 0
"7240151603AL236" 2 1 2 1 3 1
"7240151603AL237" 4 1 2 1 3 1
"7240151603AL239" 1 1 1 1 3 0
"7240151603AL240" 3 1 1 1 3 1
"7240151603AL244" 2 1 2 1 3 1
"7240151603AL245" 2 1 1 1 3 1
"7240151603AL246" 4 1 2 1 3 1
"7240151603AL247" 2 1 1 1 3 1
"7240151603AL249" 4 1 1 2 3 1
"7240151603AL251" 2 1 2 1 3 1
"7240151603AL252" 1 1 2 2 3 0
"7240151603AL254" 2 1 2 1 3 0
"7240151603AL261" 1 1 1 2 3 1
"7240151603AL268" 3 1 1 1 3 1
"7240151603AL269" 4 1 2 1 3 1
"7240151603AL270" 2 1 1 1 3 0
"7240151603AL273" 1 1 1 1 3 1
"7240151603AL274" 4 1 2 1 3 1
"7240151603AL276" 1 1 2 1 3 1
"7240151603AL279" 4 1 2 1 3 0
"7240151603AL281" 4 1 2 1 3 1
"7240151603AL284" 1 1 2 1 3 1
"7240151603AL285" 4 1 1 1 3 1
"7240151603AL296" 4 1 2 1 3 1
"7240151603AL297" 1 1 2 1 3 1
"7240151603AL300" 4 1 2 1 3 0
"7240151603AL302" 4 1 2 1 3 0
"7240151603AL305" 1 1 2 1 3 1
"7240151603AL310" 1 1 2 1 3 1
"7240151603AL311" 1 1 2 1 3 1
"7240151603AL313" 3 1 1 1 3 1
"7240151603AL314" 1 1 2 1 3 0
"7240151603AL315" 2 1 2 1 3 0
"7240151603AL316" 1 1 2 1 3 1
"7240151603AL318" 2 1 1 1 3 1
"7240151603AL321" 4 1 2 1 3 0
"7240151603AL325" 4 1 2 1 3 0
"7240151603AL329" 4 1 2 1 3 1
"7240151603AL334" 3 1 2 1 3 1
"7240151603AL335" 4 1 2 1 3 1
"7240151603AL343" 4 1 2 1 3 0
"7240151603AT005" 4 1 2 1 3 0
"7240151603AT006" 4 1 2 1 3 0
"7240151603AT007" 1 1 2 1 3 0
"7240151603AT008" 3 1 2 1 3 1
"7240151603AU094" 1 1 2 1 3 0
"7240151603AU096" 4 1 2 1 3 1
"7240151603BE135" 1 1 2 1 3 0
"7240151603BE139" 3 1 2 1 3 0
"7240151603BE147" 1 1 2 1 3 0
"7240151603BE149" 1 1 1 1 3 0
"7240151603BE155" 1 1 2 1 3 0
"7240151603BE158" 1 1 2 1 3 0
"7240151603BE161" 4 1 1 1 3 1
"7240151603BE164" 1 1 2 1 3 0
"7240151603BE168" 1 1 2 1 3 1
"7240151603BE171" 4 1 2 1 3 1
"7240151603BE173" 2 1 2 1 3 0
"7240151603BE179" 4 1 1 1 3 1
"7240151603BE183" 4 1 1 2 3 1
"7240151603BE184" 1 1 1 1 3 1
"7240151603BE187" 3 1 2 1 3 0
"7240151603BE198" 1 1 1 1 3 1
"7240151603BE199" 1 1 2 1 3 0
"7240151603BE201" 1 1 1 1 3 0
"7240151603BE204" 4 1 2 1 3 1
"7240151603BE325" 1 1 2 1 3 1
"7240151603CA028" 1 1 2 1 3 1
"7240151603CA029" 4 1 2 1 3 1
"7240151603CA032" 3 1 2 1 3 1
"7240151603CA035" 1 1 1 1 3 1
"7240151603CO142" 3 1 2 1 3 1
"7240151603CO149" 4 1 2 1 3 0
"7240151603CO166" 4 1 2 1 3 1
"7240151603CO169" 3 1 2 2 3 1
"7240151603CO172" 1 1 1 1 3 1
"7240151603CO173" 4 1 2 1 3 0
"7240151603CO176" 4 1 1 1 3 1
"7240151603CO179" 4 1 1 1 3 1
"7240151603CO180" 3 1 1 1 3 1
"7240151603CO181" 1 1 1 1 3 1
"7240151603CO182" 4 1 2 1 3 0
"7240151603CO183" 4 1 2 1 3 1
"7240151603CO184" 4 1 2 1 3 0
"7240151603CO185" 4 1 1 1 3 0
"7240151603CO186" 3 1 1 1 3 1
"7240151603CO187" 1 1 2 1 3 1
"7240151603CO191" 3 1 2 1 3 1
"7240151603CO192" 1 1 1 1 3 1
"7240151603CO193" 4 1 2 2 3 1
"7240151603CO196" 4 1 2 1 3 1
"7240151603CO197" 3 1 2 1 3 1
"7240151603CO200" 3 1 1 1 3 1
"7240151603CO201" 2 1 2 2 3 0
"7240151603CO203" 1 1 1 1 3 0
"7240151603CO204" 4 1 1 1 3 1
"7240151603CO205" 4 1 2 1 3 1
"7240151603CO207" 4 1 2 1 3 1
"7240151603CO211" 4 1 2 1 3 0
"7240151603CO217" 3 1 1 1 3 0
"7240151603CO346" 4 1 1 1 3 1
"7240151603CR359" 1 1 1 2 3 0
"7240151603CR364" 4 1 2 2 3 0
"7240151603CR365" 1 1 2 2 3 0
"7240151603CR366" 1 1 1 1 3 0
"7240151603CR368" 4 1 1 1 3 0
"7240151603CR374" 4 1 1 1 3 1
"7240151603CR380" 4 1 1 1 3 0
"7240151603CR389" 4 1 1 1 3 0
"7240151603CR390" 4 1 2 1 3 0
"7240151603CR391" 1 1 1 1 3 0
"7240151603CR392" 1 1 2 1 3 0
"7240151603CR394" 1 1 2 1 3 1
"7240151603CR396" 4 1 2 1 3 0
"7240151603CR397" 1 1 1 1 3 0
"7240151603CR402" 4 1 2 2 3 0
"7240151603CR406" 4 1 1 2 3 0
"7240151603CR416" 4 1 2 1 3 0
"7240151603CR421" 4 1 2 1 3 0
"7240151603CR428" 3 1 2 1 3 0
"7240151603CR430" 1 1 2 1 3 0
"7240151603CR432" 4 1 2 1 3 0
"7240151603CR433" 4 1 2 1 3 0
"7240151603CR450" 4 1 1 1 3 1
"7240151603CR451" 1 1 2 1 3 0
"7240151603CR452" 4 1 2 1 3 0
"7240151603CR458" 4 1 1 1 3 0
"7240151603CR599" 4 1 2 2 3 0
"7240151603CR610" 4 1 2 1 3 1
"7240151603CR642" 4 1 2 2 3 0
"7240151603CR728" 2 1 1 1 3 0
"7240151603CR788" 1 1 2 1 3 1
"7240151603CR794" 4 1 2 1 3 1
"7240151603CR818" 1 1 2 1 3 1
"7240151603CR819" 4 1 2 1 3 1
"7240151603CR826" 4 1 2 1 3 1
"7240151603CZ012" 4 1 1 1 3 1
"7240151603CZ013" 1 1 1 1 3 0
"7240151603CZ016" 4 1 2 1 3 0
"7240151603CZ017" 3 1 2 1 3 1
"7240151603DK066" 4 1 1 1 3 0
"7240151603DK078" 1 1 2 1 3 0
"7240151603EC196" 1 1 2 1 3 1
"7240151603EC204" 2 1 2 1 3 0
"7240151603EC206" 4 1 2 1 3 1
"7240151603EC208" 3 1 2 1 3 1
"7240151603EC209" 1 1 2 1 3 1
"7240151603EC210" 1 1 1 2 3 1
"7240151603EC212" 1 1 2 2 3 1
"7240151603EC213" 1 1 2 1 3 0
"7240151603EC215" 1 1 1 1 3 1
"7240151603EC216" 1 1 2 1 3 0
"7240151603EC223" 2 1 2 1 3 1
"7240151603EC227" 4 1 2 1 3 0
"7240151603EC230" 4 1 1 1 3 0
"7240151603EC232" 4 1 2 1 3 1
"7240151603EC233" 1 1 2 2 3 0
"7240151603EC238" 1 1 2 1 3 0
"7240151603EC242" 1 1 1 1 3 1
"7240151603EC245" 1 1 1 1 3 1
"7240151603EC253" 4 1 2 1 3 1
"7240151603EC254" 4 1 1 1 3 1
"7240151603EC257" 4 1 2 1 3 0
"7240151603EC259" 1 1 1 3 3 0
"7240151603EC260" 4 1 2 1 3 1
"7240151603EC261" 2 1 2 1 3 0
"7240151603EC264" 4 1 2 1 3 1
"7240151603EC265" 4 1 2 1 3 1
"7240151603EC267" 1 1 2 1 3 1
"7240151603EC272" 1 1 2 1 3 1
"7240151603EC273" 1 1 2 1 3 0
"7240151603EC275" 1 1 2 1 3 0
"7240151603EC278" 4 1 2 1 3 1
"7240151603EC294" 3 1 1 2 3 1
"7240151603EC314" 4 1 2 1 3 0
"7240151603EC317" 1 1 2 1 3 0
"7240151603EC456" 1 1 1 1 3 1
"7240151603EV001" 1 1 1 1 3 1
"7240151603EV002" 3 1 1 1 3 0
"7240151603FR763" 3 1 2 1 3 0
"7240151603FR778" 3 1 2 1 3 1
"7240151603FR788" 3 1 2 1 3 0
"7240151603FR796" 1 1 2 1 3 0
"7240151603FR801" 3 1 2 1 3 0
"7240151603FR804" 3 1 2 1 3 0
"7240151603FR806" 1 1 2 1 3 0
"7240151603FR808" 1 1 2 1 3 0
"7240151603FR812" 1 1 2 1 3 1
"7240151603FR813" 1 1 1 1 3 0
"7240151603FR821" 2 1 2 1 3 0
"7240151603FR825" 1 1 1 1 3 1
"7240151603FR826" 1 1 2 1 3 0
"7240151603FR830" 1 1 2 1 3 1
"7240151603FR833" 1 1 1 1 3 0
"7240151603FR835" 1 1 2 1 3 0
"7240151603FR836" 3 1 1 1 3 0
"7240151603FR842" 1 1 2 1 3 0
"7240151603FR847" 3 1 1 1 3 1
"7240151603FR853" 1 1 2 1 3 0
"7240151603FR856" 3 1 2 1 3 1
"7240151603FR858" 2 1 1 1 3 1
"7240151603FR860" 2 1 1 1 3 0
"7240151603FR862" 3 1 2 1 3 0
"7240151603FR863" 4 1 2 3 3 0
"7240151603FR872" 1 1 1 1 3 1
"7240151603FR877" 2 1 2 1 3 0
"7240151603FR881" 4 1 2 1 3 1
"7240151603FR882" 1 1 1 1 3 0
"7240151603FR887" 2 1 1 1 3 0
"7240151603FR890" 3 1 2 1 3 0
"7240151603FR891" 3 1 2 1 3 0
"7240151603FR895" 4 1 2 3 3 1
"7240151603FR896" 3 1 2 1 3 0
"7240151603FR902" 3 1 2 1 3 1
"7240151603FR904" 1 1 2 1 3 0
"7240151603FR912" 4 1 2 1 3 0
"7240151603FR917" 4 1 2 1 3 0
"7240151603FR927" 1 1 2 1 3 1
"7240151603FR935" 2 1 1 1 3 0
"7240151603FR937" 1 1 2 1 3 0
"7240151603FR944" 4 1 2 1 3 0
"7240151603FR954" 4 1 2 1 3 1
"7240151603FR960" 3 1 1 1 3 0
"7240151603FR964" 1 1 2 2 3 1
"7240151603FR982" 1 1 1 1 3 0
"7240151603GB189" 4 1 2 1 3 0
"7240151603GB203" 2 1 2 1 3 0
"7240151603GB210" 4 1 2 1 3 0
"7240151603GB215" 4 1 2 1 3 0
"7240151603GB218" 1 1 1 1 3 0
"7240151603GB220" 1 1 1 1 3 0
"7240151603GB222" 2 1 1 1 3 0
"7240151603GB224" 1 1 2 1 3 0
"7240151603GB229" 1 1 1 1 3 0
"7240151603GB230" 4 1 2 1 3 0
"7240151603GB231" 1 1 2 1 3 0
"7240151603GB238" 3 1 2 1 3 0
"7240151603GB241" 1 1 1 1 3 0
"7240151603GB244" 3 1 1 1 3 0
"7240151603GB246" 2 1 2 1 3 0
"7240151603GB248" 3 1 2 1 3 0
"7240151603GB251" 2 1 2 1 3 0
"7240151603GB254" 1 1 2 1 3 0
"7240151603GB269" 3 1 1 1 3 0
"7240151603GB288" 4 1 1 1 3 0
"7240151603GU322" 1 1 1 1 3 1
"7240151603GU324" 4 1 1 1 3 1
"7240151603GU325" 4 1 1 1 3 0
"7240151603GU326" 4 1 2 1 3 0
"7240151603GU332" 4 1 2 1 3 1
"7240151603GU333" 4 1 1 1 3 0
"7240151603GU334" 1 1 1 1 3 0
"7240151603GU336" 4 1 1 1 3 1
"7240151603GU338" 4 1 1 1 3 1
"7240151603GU339" 4 1 2 1 3 0
"7240151603GU340" 4 1 2 1 3 1
"7240151603GU341" 4 1 2 1 3 0
"7240151603GU343" 4 1 1 1 3 1
"7240151603GU346" 4 1 1 1 3 0
"7240151603GU349" 4 1 1 1 3 0
"7240151603GU350" 1 1 1 1 3 1
"7240151603GU352" 4 1 1 1 3 1
"7240151603GU357" 1 1 1 1 3 1
"7240151603GU358" 3 1 2 1 3 0
"7240151603GU366" 4 1 1 1 3 0
"7240151603GU367" 1 1 2 1 3 1
"7240151603GU368" 1 1 2 1 3 1
"7240151603GU382" 4 1 2 1 3 0
"7240151603GU383" 4 1 1 1 3 0
"7240151603GU392" 4 1 2 1 3 0
"7240151603GU397" 4 1 2 1 3 0
"7240151603GU403" 3 1 1 1 3 0
"7240151603GU407" 1 1 2 1 3 1
"7240151603GU408" 4 1 2 1 3 1
"7240151603GU409" 4 1 1 1 3 1
"7240151603GU410" 4 1 2 1 3 1
"7240151603GU418" 4 1 1 1 3 0
"7240151603GU422" 1 1 2 2 3 1
"7240151603GU427" 4 1 1 1 3 0
"7240151603GU428" 1 1 2 1 3 0
"7240151603GU430" 4 1 1 1 3 0
"7240151603GU436" 1 1 1 2 3 1
"7240151603GU438" 4 1 1 1 3 1
"7240151603GU439" 4 1 2 1 3 1
"7240151603GU455" 1 1 1 1 3 1
"7240151603GU457" 4 1 1 1 3 0
"7240151603GU459" 1 1 1 1 3 1
"7240151603GU460" 4 1 2 1 3 1
"7240151603GU462" 1 1 2 1 3 0
"7240151603GU463" 4 1 1 1 3 1
"7240151603GU464" 1 1 1 1 3 0
"7240151603GU468" 4 1 1 1 3 0
"7240151603GU469" 4 1 2 1 3 1
"7240151603GU472" 1 1 2 1 3 1
"7240151603GU473" 3 1 1 1 3 0
"7240151603GU476" 1 1 2 1 3 0
"7240151603GU513" 4 1 2 1 3 1
"7240151603GU514" 4 1 1 1 3 1
"7240151603GU515" 4 1 2 2 3 0
"7240151603GU547" 4 1 2 1 3 1
"7240151603GU564" 4 1 2 1 3 0
"7240151603GU589" 1 1 2 1 3 0
"7240151603GU621" 4 1 1 1 3 1
"7240151603GU622" 1 1 2 3 3 1
"7240151603GU623" 4 1 2 1 3 1
"7240151603HN047" 4 1 1 1 3 0
"7240151603HN064" 4 1 1 1 3 1
"7240151603HN065" 4 1 2 1 3 0
"7240151603HN067" 4 1 2 1 3 0
"7240151603HN068" 4 1 2 1 3 1
"7240151603HN074" 1 1 2 1 3 0
"7240151603HU013" 4 1 2 1 3 0
"7240151603HU014" 4 1 2 1 3 1
"7240151603HU015" 4 1 1 1 3 1
"7240151603HU016" 4 1 2 1 3 1
"7240151603HU019" 4 1 1 1 3 1
"7240151603HU020" 4 1 2 1 3 0
"7240151603HU022" 4 1 2 1 3 0
"7240151603IT047" 1 1 2 1 3 1
"7240151603IT050" 1 1 1 1 3 0
"7240151603IT052" 4 1 2 1 3 0
"7240151603IT058" 1 1 2 1 3 0
"7240151603IT060" 2 1 2 1 3 1
"7240151603IT063" 1 1 1 1 3 1
"7240151603IT064" 1 1 1 1 3 1
"7240151603IT070" 2 1 1 1 3 0
"7240151603IT074" 1 1 1 1 3 1
"7240151603IT075" 1 1 2 1 3 0
"7240151603IT078" 1 1 2 1 3 1
"7240151603IT083" 4 1 1 1 3 0
"7240151603IT091" 1 1 2 1 3 0
"7240151603IT092" 3 1 2 1 3 1
"7240151603IT103" 4 1 1 1 3 1
"7240151603IT105" 1 1 2 1 3 1
"7240151603IT144" 4 1 1 1 3 0
"7240151603NC248" 4 1 2 1 3 1
"7240151603NC257" 1 1 2 1 3 1
"7240151603NC259" 4 1 2 1 3 0
"7240151603NC273" 4 1 1 1 3 0
"7240151603NC274" 1 1 1 1 3 0
"7240151603NC279" 4 1 2 1 3 0
"7240151603NC283" 4 1 2 2 3 1
"7240151603NC288" 4 1 2 1 3 0
"7240151603NC289" 4 1 2 3 3 1
"7240151603NC293" 4 1 1 1 3 0
"7240151603NC301" 4 1 2 1 3 0
"7240151603NC304" 4 1 2 3 3 1
"7240151603NC305" 4 1 2 1 3 0
"7240151603NC306" 1 1 2 1 3 0
"7240151603NC308" 4 1 2 1 3 1
"7240151603NC311" 4 1 2 1 3 0
"7240151603NC315" 4 1 2 1 3 1
"7240151603NC321" 1 1 2 1 3 1
"7240151603NC323" 1 1 2 1 3 0
"7240151603NC327" 1 1 1 1 3 0
"7240151603NC329" 4 1 2 1 3 0
"7240151603NC330" 1 1 2 1 3 0
"7240151603NC337" 3 1 2 1 3 0
"7240151603NC339" 4 1 1 1 3 1
"7240151603NC340" 4 1 1 1 3 0
"7240151603NC342" 1 1 2 1 3 0
"7240151603NC346" 4 1 2 3 3 0
"7240151603NC347" 4 1 2 1 3 0
"7240151603NC349" 1 1 2 1 3 0
"7240151603NC350" 4 1 2 1 3 0
"7240151603NC352" 4 1 1 1 3 0
"7240151603NC359" 4 1 2 1 3 0
"7240151603NC360" 4 1 2 1 3 0
"7240151603NC363" 4 1 2 1 3 0
"7240151603NC370" 4 1 2 1 3 0
"7240151603NC377" 4 1 2 1 3 0
"7240151603NC379" 4 1 2 1 3 0
"7240151603NC387" 2 1 1 1 3 0
"7240151603NC404" 4 1 2 1 3 0
"7240151603NC442" 1 1 2 1 3 0
"7240151603NC464" 4 1 1 1 3 1
"7240151603NC467" 4 1 1 1 3 0
"7240151603NC484" 4 1 2 1 3 0
"7240151603NC485" 4 1 1 1 3 0
"7240151603NC486" 1 1 2 1 3 0
"7240151603NC490" 4 1 1 1 3 0
"7240151603NC493" 4 1 1 1 3 0
"7240151603NC494" 4 1 1 1 3 0
"7240151603NC495" 4 1 1 1 3 0
"7240151603NC569" 4 1 2 1 3 0
"7240151603NC579" 2 1 1 1 3 0
"7240151603NC585" 1 1 2 1 3 0
"7240151603NL043" 1 1 2 1 3 1
"7240151603NL044" 4 1 2 1 3 1
"7240151603NL045" 1 1 1 1 3 0
"7240151603NL048" 2 1 1 1 3 1
"7240151603NL049" 1 1 2 1 3 1
"7240151603NL052" 4 1 2 3 3 0
"7240151603NL055" 4 1 2 3 3 0
"7240151603NL056" 4 1 2 2 3 0
"7240151603NL058" 1 1 1 1 3 0
"7240151603NL059" 4 1 2 1 3 0
"7240151603NL060" 1 1 1 1 3 1
"7240151603NL063" 1 1 2 1 3 1
"7240151603NL064" 3 1 1 1 3 0
"7240151603NO022" 3 1 1 1 3 1
"7240151603NO024" 1 1 2 1 3 0
"7240151603NO028" 2 1 1 1 3 0
"7240151603PN055" 1 1 2 1 3 0
"7240151603PN056" 4 1 2 1 3 1
"7240151603PN057" 4 1 2 1 3 1
"7240151603PN058" 1 1 2 1 3 1
"7240151603PN060" 4 1 1 1 3 1
"7240151603PN061" 1 1 1 1 3 1
"7240151603PN062" 4 1 2 1 3 1
"7240151603PN066" 4 1 1 1 3 1
"7240151603PN070" 4 1 2 1 3 1
"7240151603PN137" 4 1 1 1 3 1
"7240151603PN140" 4 1 1 1 3 1
"7240151603RS025" 1 1 2 1 3 1
"7240151603RS026" 1 1 2 1 3 1
"7240151603RS027" 3 1 2 1 3 0
"7240151603RS029" 1 1 2 1 3 1
"7240151603RS036" 4 1 1 1 3 0
"7240151603SE134" 1 1 1 1 3 1
"7240151603SE145" 1 1 2 1 3 1
"7240151603SE158" 3 1 2 1 3 0
"7240151603SE159" 1 1 2 1 3 0
"7240151603SE160" 3 1 1 1 3 0
"7240151603SE163" 1 1 1 1 3 0
"7240151603SE190" 4 1 2 1 3 0
"7240151603SE250" 1 1 2 1 3 1
"7240151603SL007" 4 1 1 1 3 1
"7240151603SZ024" 4 1 1 1 3 1
"7240151603SZ030" 1 1 2 1 3 0
"7240151604FR841" 1 1 2 1 3 0
"7240151606EU303" 1 1 1 1 3 1
"7240151606EU306" 1 1 2 1 3 0
"7240151606EU308" 1 1 2 1 3 0
"7240151606EU309" 2 1 1 1 3 0
"7240151606EU313" 1 1 2 1 3 0
"7240151606EU359" 2 1 1 1 3 0
"7240151606EU366" 2 1 2 1 3 0
"7240151606EU368" 4 1 2 1 3 0
"7240151606EU369" 2 1 2 1 3 0
"7240151606EU371" 2 1 2 1 3 0
"7240151606EU374" 2 1 2 1 3 0
"7240151606EU386" 1 1 2 1 3 1
"7240151606EU396" 1 1 2 1 3 0
"7240151606EU397" 1 1 1 1 3 0
"7240151606EU414" 1 1 2 1 3 0
"7240151606EU416" 1 1 2 1 3 0
"7240151606EU424" 3 1 2 2 3 1
"7240151606EU426" 4 1 2 1 3 1
"7240151606EU437" 1 1 2 1 3 0
"7240151606EU461" 1 1 2 1 3 1
"7240151606EU467" 1 1 1 2 3 1
"7240151606EU492" 1 1 2 1 3 1
"7240151606EU495" 4 1 1 1 3 0
"7240151606EU496" 3 1 2 1 3 0
"7240151606EU502" 4 1 2 1 3 0
"7240151606EU525" 1 1 1 1 3 0
"7240151606EU536" 3 1 1 2 3 1
"7240151606EU540" 3 1 2 1 3 0
"7240151606EU550" 1 1 1 1 3 1
"7240151606EU559" 1 1 2 1 3 0
"7240151606EU570" 4 1 2 1 3 0
"7240151606EU571" 1 1 1 1 3 0
"7240151606EU576" 3 1 1 1 3 1
"7240151606EU578" 4 1 1 1 3 0
"7240151606EU585" 4 1 1 1 3 1
"7240151606EU586" 1 1 2 1 3 0
"7240151606EU605" 1 1 2 1 3 0
"7240151606EU631" 1 1 1 1 3 0
"7240151606EU644" 4 1 1 1 3 0
"7240151606EU648" 4 1 2 1 3 1
"7240151606EU657" 3 1 2 1 3 1
"7240151606EU658" 1 1 1 1 3 0
"7240151606EU659" 4 1 1 1 3 0
"7240151606EU663" 2 1 1 1 3 0
"7240151606EU664" 4 1 2 1 3 0
"7240151606EU668" 1 1 1 1 3 0
"7240151606EU669" 4 1 2 1 3 1
"7240151606EU671" 1 1 1 1 3 0
"7240151606EU678" 1 1 1 1 3 0
"7240151606EU680" 1 1 2 1 3 0
"7240151606EU683" 1 1 2 1 3 1
"7240151606EU686" 1 1 2 1 3 0
"7240151606EU687" 1 1 2 1 3 0
"7240151606EU691" 1 1 2 1 3 1
"7240151606EU693" 1 1 2 1 3 0
"7240151606EU705" 4 1 1 2 3 1
"7240151606EU708" 1 1 1 1 3 1
"7240151606EU709" 3 1 1 1 3 1
"7240151606EU710" 4 1 2 1 3 1
"7240151606EU713" 4 1 2 1 3 0
"7240151606EU715" 1 1 2 1 3 1
"7240151606EU717" 4 1 2 1 3 1
"7240151606EU719" 3 1 2 1 3 0
"7240151606EU730" 4 1 1 1 3 1
"7240151606EU752" 3 1 2 1 3 1
"7240151606EU757" 1 1 1 1 3 1
"7240151606EU759" 4 1 1 1 3 1
"7240151606EU760" 4 1 2 1 3 0
"7240151606EU761" 1 1 1 1 3 0
"7240151606EU762" 3 1 2 1 3 0
"7240151606EU778" 4 1 1 1 3 1
